query_id	subject_id	n_of_mismatches	e_value	bit_score	name	gene	number1	cog	involve	mission	bacteria	NC_000964	medium	locus	gene_ontology	p
OHDNGLAN_01165	DEG10050052	2	0.0	531.0	DEG1005	HI0118	16272088	COG1179H	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005524 GO:0016874	Q57097
OHDNGLAN_01166	DEG10050053	1	0.0	665.0	DEG1005	znuA	16272089	COG4531P	-	high-affinity zinc transporter periplasmic component	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0042597 GO:0046872 GO:0006829	P44526
OHDNGLAN_01167	DEG10050054	0	9.38e-123	337.0	DEG1005	HI0120	16272090	COG5413S	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886	P43947
OHDNGLAN_01168	DEG10050055	7	0.0	934.0	DEG1005	mpl	16272091	COG0773M	-	UDP-N-acetylmuramoylalanine-D-glutamate ligase-like protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005576 GO:0016881 GO:0005524 GO:0007049 GO:0051301 GO:0071555 GO:0009252 GO:0009254 GO:0008360	P43948
OHDNGLAN_01169	DEG10050056	7	0.0	812.0	DEG1005	metC	16272092	COG0626E	-	cystathionine beta-lyase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0004121 GO:0030170 GO:0009086	P44527
OHDNGLAN_01171	DEG10050057	1	3.62e-134	368.0	DEG1005	pgsA	16272093	COG0558I	-	phosphatidylglycerophosphate synthase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0008444 GO:0006655	P44528
OHDNGLAN_01175	DEG10050058	0	6.52e-132	361.0	DEG1005	ppa	16272094	COG0221C	-	inorganic pyrophosphatase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0004427 GO:0000287 GO:0006796	P44529
OHDNGLAN_01176	DEG10050059	0	0.0	842.0	DEG1005	HI0125	16272095	COG2252R	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0005524 GO:0005215 GO:0055085	P44530
OHDNGLAN_01177	DEG10050063	0	1.7e-162	442.0	DEG1005	udk	16272099	COG0572F	-	uridine kinase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005524 GO:0016773 GO:0004849 GO:0044211 GO:0044206	P44533
OHDNGLAN_01179	DEG10050064	8	0.0	774.0	DEG1005	HI0134	16272101	-	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021	P43952
OHDNGLAN_01180	DEG10050065	6	0.0	773.0	DEG1005	HI0135	16272102	COG2814G	-	sugar efflux transporter	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0015144	P44535
OHDNGLAN_01181	DEG10050356	60	4.63e-12	62.4	DEG1005	trmE	16272938	COG0486R	-	tRNA modification GTPase TrmE	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005525 GO:0003924 GO:0046872 GO:0006400	P43730
OHDNGLAN_01181	DEG10050356	55	3.26e-11	59.7	DEG1005	trmE	16272938	COG0486R	-	tRNA modification GTPase TrmE	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005525 GO:0003924 GO:0046872 GO:0006400	P43730
OHDNGLAN_01184	DEG10050066	7	0.0	512.0	DEG1005	dnaQ	16272104	COG0847L	-	DNA polymerase III subunit epsilon	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0003677 GO:0003887 GO:0004527 GO:0046872	P43745
OHDNGLAN_01187	DEG10050067	4	0.0	775.0	DEG1005	nagA	16272107	COG1820G	-	N-acetylglucosamine-6-phosphate deacetylase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0046872 GO:0008448 GO:0005975 GO:0006044	P44537
OHDNGLAN_01188	DEG10050068	2	0.0	565.0	DEG1005	nagB	16272108	COG0363G	-	glucosamine-6-phosphate deaminase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0004342 GO:0016787 GO:0005975 GO:0006044 GO:0019262	P44538
OHDNGLAN_01189	DEG10050109	163	3.68e-19	80.5	DEG1005	dapA	16272213	COG0329EM	-	dihydrodipicolinate synthase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0008840 GO:0016843 GO:0019877 GO:0009089	P43797
OHDNGLAN_01191	DEG10050084	188	2.75e-18	78.2	DEG1005	HI0182	30995357	COG1940KG	-	N-acetyl-D-glucosamine kinase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005524 GO:0045127 GO:0008270 GO:0006044 GO:0009254	P44554
OHDNGLAN_01193	DEG10050069	1	0.0	666.0	DEG1005	HI0146	16272113	COG1638G	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0030288 GO:0008643	P44542
OHDNGLAN_01194	DEG10050371	272	1.24e-63	211.0	DEG1005	HI1029	16272963	COG1593G	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0006810	P44993
OHDNGLAN_01195	DEG10050070	4	0.0	758.0	DEG1005	HI0148	16272115	COG3055S	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0042597 GO:0016857 GO:0005975	P44544
OHDNGLAN_01196	DEG10050071	6	9e-27	90.5	DEG1005	HI0149	16272117	COG2020O	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	-
OHDNGLAN_01199	DEG10050072	1	6.769999999999999e-180	488.0	DEG1005	HI0152	16272120	COG2091H	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0008897 GO:0000287 GO:0009059	P43954
OHDNGLAN_01202	DEG10050073	3	2.38e-178	484.0	DEG1005	fabG	16272122	COG1028IQR	-	3-ketoacyl-(acyl-carrier-protein) reductase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0004316 GO:0051287 GO:0050661 GO:0030497	P43713
OHDNGLAN_01203	DEG10050074	3	0.0	627.0	DEG1005	fabD	16272123	COG0331I	-	acyl carrier protein S-malonyltransferase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0004314 GO:0006633	P43712
OHDNGLAN_01204	DEG10050075	1	0.0	643.0	DEG1005	fabH	16272124	COG0332I	-	3-oxoacyl-(acyl carrier protein) synthase III	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0004315 GO:0033818 GO:0006633	P43711
OHDNGLAN_01208	DEG10050440	303	9.43e-46	160.0	DEG1005	lpdA	16273150	COG1249C	-	dihydrolipoamide dehydrogenase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0004148 GO:0050660 GO:0045454 GO:0006096	P43784
OHDNGLAN_01210	DEG10050076	1	1.9e-74	210.0	DEG1005	bolA	16272130	COG0271T	-	transcriptional regulator	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0003677 GO:0006355 GO:0006351	P43780
OHDNGLAN_01212	DEG10050612	149	3.2999999999999996e-23	94.7	DEG1005	rnfD	16273573	COG4658C	-	electron transport complex protein RnfD	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0022900 GO:0006810	Q57288
OHDNGLAN_01214	DEG10050613	107	2.44e-40	132.0	DEG1005	HI1688	16273575	COG4660C	-	SoxR-reducing system protein RsxE	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0022900	Q57020
OHDNGLAN_01215	DEG10050613	110	5.18e-18	73.9	DEG1005	HI1688	16273575	COG4660C	-	SoxR-reducing system protein RsxE	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0022900	Q57020
OHDNGLAN_01217	DEG10050077	8	0.0	691.0	DEG1005	apbE	16272137	COG1477H	-	lipoprotein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005886 GO:0017013 GO:0009228 GO:0009229	P44550
OHDNGLAN_01219	DEG10050078	1	0.0	796.0	DEG1005	trmU	16272139	COG0482J	-	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005524 GO:0016783 GO:0000049 GO:0006400	P44551
OHDNGLAN_01220	DEG10050079	4	0.0	504.0	DEG1005	HI0175	16272140	COG1496S	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	P44552
OHDNGLAN_01221	DEG10050080	4	0.0	657.0	DEG1005	rluD	16272141	COG0564J	-	23S rRNA pseudouridine synthase D	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0009982 GO:0003723 GO:0001522 GO:0006364	P44445
OHDNGLAN_01225	DEG10050081	4	0.0	498.0	DEG1005	pflA	16272144	COG1180O	-	pyruvate formate lyase-activating enzyme 1	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0051539 GO:0043365 GO:0046872 GO:0006006	P43751
OHDNGLAN_01226	DEG10050082	0	0.0	1611.0	DEG1005	pflB	16272145	COG1882C	-	formate acetyltransferase 1-like protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0008861 GO:0006006	P43753
OHDNGLAN_01227	DEG10050083	0	0.0	580.0	DEG1005	focA	16272146	COG2116P	-	formate transporter	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0015499	P43756
OHDNGLAN_01228	DEG10050084	3	0.0	618.0	DEG1005	HI0182	30995357	COG1940KG	-	N-acetyl-D-glucosamine kinase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005524 GO:0045127 GO:0008270 GO:0006044 GO:0009254	P44554
OHDNGLAN_01229	DEG10050085	6	0.0	961.0	DEG1005	HI0183	16272148	COG1115E	-	amino acid carrier protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0015655	P44555
OHDNGLAN_01231	DEG10050086	2	0.0	779.0	DEG1005	adhC	16272150	COG1062C	-	alcohol dehydrogenase class III	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0004022 GO:0051903 GO:0008270 GO:0006069	P44557
OHDNGLAN_01235	DEG10050087	2	0.0	514.0	DEG1005	tatC	16272152	COG0805U	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005887 GO:0033281 GO:0008320 GO:0043953	P44560
OHDNGLAN_01238	DEG10050088	0	2.5800000000000003e-129	355.0	DEG1005	fldA	16272155	COG0716C	-	flavodoxin FldA	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0009055 GO:0010181 GO:0016491	P44562
OHDNGLAN_01239	DEG10050090	1	0.0	536.0	DEG1005	HI0193	30995358	COG0596R	-	esterase/lipase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0052689	Q57427
OHDNGLAN_01240	DEG10050089	5	1.54e-142	390.0	DEG1005	seqA	16272157	COG3057L	-	replication initiation regulator SeqA	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0003677 GO:0032297 GO:0006355	P44564
OHDNGLAN_01241	DEG10050091	28	0.0	885.0	DEG1005	menE	16272158	COG0318IQ	-	O-succinylbenzoic acid--CoA ligase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005524 GO:0008756 GO:0009234	P44565
OHDNGLAN_01243	DEG10050092	11	0.0	710.0	DEG1005	aroC	16272160	COG0082E	-	chorismate synthase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0004107 GO:0009073 GO:0009423	P43875
OHDNGLAN_01245	DEG10050093	3	0.0	497.0	DEG1005	HI0198	16272162	COG0730R	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886	P46490
OHDNGLAN_01246	DEG10050094	8	0.0	654.0	DEG1005	msbB	16272163	COG1560M	-	lipid A biosynthesis (KDO)2-(lauroyl)-lipid IVA acyltransferase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0009276 GO:0016021 GO:0005886 GO:0016747 GO:0036104 GO:0009244	P44567
OHDNGLAN_01248	DEG10050095	0	4.88e-83	233.0	DEG1005	rplS	18677785	COG0335J	-	50S ribosomal protein L19	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005840 GO:0003735 GO:0006412	P44357
OHDNGLAN_01251	DEG10050096	0	1.07e-57	166.0	DEG1005	rpsP	16272167	COG0228J	-	30S ribosomal protein S16	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005840 GO:0003735 GO:0006412	P44382
OHDNGLAN_01253	DEG10050097	1	0.0	516.0	DEG1005	HI0205	16272168	-	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	P43963
OHDNGLAN_01254	DEG10050191	289	1.18e-14	71.2	DEG1005	cpdB	16272527	COG0737F	-	bifunctional 2',3'-cyclic nucleotide 2'-phosphodiesterase/3'-nucleotidase periplasmic precursor protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0042597 GO:0008663 GO:0008254 GO:0046872 GO:0000166 GO:0009166	P44764
OHDNGLAN_01255	DEG10050098	1	3.26e-132	362.0	DEG1005	aroK	16272170	COG0703E	-	shikimate kinase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005524 GO:0000287 GO:0004765 GO:0009073 GO:0009423	P43880
OHDNGLAN_01256	DEG10050099	4	0.0	740.0	DEG1005	aroB	16272171	COG0337E	-	3-dehydroquinate synthase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0003856 GO:0009073 GO:0009423	P43879
OHDNGLAN_01257	DEG10050100	7	0.0	575.0	DEG1005	dam	16272172	COG0338L	-	DNA adenine methylase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0003676 GO:0009007 GO:0006260	P44431
OHDNGLAN_01258	DEG10050101	3	5.16e-180	488.0	DEG1005	pgpB	16272173	COG0671I	-	phosphatidylglycerophosphatase B	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0009279 GO:0016021 GO:0005886 GO:0000810 GO:0008195 GO:0008962 GO:0050380 GO:0006655 GO:0009395	P44570
OHDNGLAN_01259	DEG10050102	0	4.85e-165	448.0	DEG1005	ribA	30995360	COG0807H	-	GTP cyclohydrolase II	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005525 GO:0003935 GO:0008270 GO:0009231	P44571
OHDNGLAN_01263	DEG10050459	328	1.07e-39	146.0	DEG1005	hsdM	30995437	COG0286V	-	type I modification enzyme	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0003677 GO:0008170 GO:0009007 GO:0009307	Q57168
OHDNGLAN_01268	DEG10050458	397	9.08e-39	150.0	DEG1005	hsdR	16273199	COG0610V	-	type I restriction enzyme	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005524 GO:0003677 GO:0009035 GO:0009307	O05052
OHDNGLAN_01270	DEG10050602	16	2.82e-46	152.0	DEG1005	HI1651	16273539	-	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0004871 GO:0000160	P44282
OHDNGLAN_01276	DEG10050103	5	0.0	609.0	DEG1005	birA	16272182	COG0340H	-	biotin--protein ligase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005524 GO:0004077 GO:0003677 GO:0006464 GO:0006355 GO:0006351	P46363
OHDNGLAN_01278	DEG10050104	6	0.0	1068.0	DEG1005	guaA	16272185	COG0519F	-	bifunctional GMP synthase/glutamine amidotransferase protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005524 GO:0003922 GO:0016462 GO:0006541 GO:0006177	P44335
OHDNGLAN_01279	DEG10050105	4	0.0	575.0	DEG1005	HI0223	16272186	COG2962R	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005887 GO:0005215	P44579
OHDNGLAN_01285	DEG10050181	44	1.55e-10	58.5	DEG1005	tex	16272511	COG2183K	-	transcription accessory protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0003677 GO:0016788 GO:0003723 GO:0006281	P71353
OHDNGLAN_01287	DEG10050321	198	1e-76	245.0	DEG1005	rhlB	16272830	COG0513LKJ	-	ATP-dependent RNA helicase RhlB	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005524 GO:0004004 GO:0003723 GO:0006401	P44922
OHDNGLAN_01293	DEG10050122	69	1.45e-06	43.9	DEG1005	HI0338	16272290	COG0628R	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886	P44646
OHDNGLAN_01294	DEG10050106	2	0.0	649.0	DEG1005	secF	16272199	COG0341U	-	preprotein translocase subunit SecF	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005622 GO:0005886 GO:0015450 GO:0065002 GO:0006605 GO:0043952	P44590
OHDNGLAN_01295	DEG10050106	120	1e-08	51.6	DEG1005	secF	16272199	COG0341U	-	preprotein translocase subunit SecF	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005622 GO:0005886 GO:0015450 GO:0065002 GO:0006605 GO:0043952	P44590
OHDNGLAN_01299	DEG10050107	0	0.0	795.0	DEG1005	tgt	16272204	COG0343J	-	queuine tRNA-ribosyltransferase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0046872 GO:0008479 GO:0008616	P44594
OHDNGLAN_01304	DEG10050425	86	1.41e-06	45.4	DEG1005	dppF	16273106	COG4608E	-	dipeptide transporter ATP-binding subunit	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005886 GO:0005524 GO:0016887 GO:0015197 GO:0015031	P45094
OHDNGLAN_01306	DEG10050108	3	0.0	509.0	DEG1005	tonB	16272209	COG0810M	-	TonB	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0030288 GO:0005886 GO:0031992 GO:0015343 GO:0009405 GO:0015031	P42872
OHDNGLAN_01310	DEG10050109	5	0.0	598.0	DEG1005	dapA	16272213	COG0329EM	-	dihydrodipicolinate synthase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0008840 GO:0016843 GO:0019877 GO:0009089	P43797
OHDNGLAN_01318	DEG10050401	211	2e-10	55.8	DEG1005	rfaF	16273031	COG0859M	-	ADP-heptose-LPS heptosyltransferase II	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016757 GO:0009244	P45042
OHDNGLAN_01319	DEG10050352	137	3.88e-10	57.4	DEG1005	tbpA/tbp1	16272932	COG1629P	-	transferrin-binding protein 1 precursor	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0009279 GO:0016021 GO:0004872 GO:0005215	P44970
OHDNGLAN_01319	DEG10050352	168	5.6e-10	57.0	DEG1005	tbpA/tbp1	16272932	COG1629P	-	transferrin-binding protein 1 precursor	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0009279 GO:0016021 GO:0004872 GO:0005215	P44970
OHDNGLAN_01323	DEG10050110	2	7.579999999999999e-147	401.0	DEG1005	HI0266	16272224	COG0344S	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0043772 GO:0008654	P44603
OHDNGLAN_01327	DEG10050170	146	6.49e-22	89.7	DEG1005	rpoD	16272477	COG0568K	-	RNA polymerase sigma-70 factor	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0003677 GO:0003700 GO:0016987 GO:0001123	P43766
OHDNGLAN_01328	DEG10050204	153	5.64e-16	71.6	DEG1005	HI0634	16272577	COG0042J	-	tRNA-dihydrouridine synthase A	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0050660 GO:0017150	P44794
OHDNGLAN_01333	DEG10050111	6	0.0	998.0	DEG1005	gltX	16272232	COG0008J	-	glutamyl-tRNA synthetase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005524 GO:0004818 GO:0046872 GO:0000049 GO:0006424	P43818
OHDNGLAN_01339	DEG10050112	1	0.0	536.0	DEG1005	rbn	16272234	COG1295S	-	ribonuclease BN	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005887	P44608
OHDNGLAN_01343	DEG10050144	166	4.44e-176	495.0	DEG1005	HI0418	16272367	COG2271G	-	transport protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0022857	P44699
OHDNGLAN_01344	DEG10050113	19	1.9499999999999999e-178	485.0	DEG1005	HI0282	16272238	COG0596R	-	acyl-CoA thioester hydrolase YfbB	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016787	P44611
OHDNGLAN_01345	DEG10050114	14	0.0	1149.0	DEG1005	menD	16272239	COG1165H	-	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylic acid synthase/2-oxoglutarate decarboxylase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0070204 GO:0046872 GO:0030976 GO:0009234	P44612
OHDNGLAN_01346	DEG10050115	2	0.0	863.0	DEG1005	menF	16272240	COG1169HQ	-	menaquinone-specific isochorismate synthase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0008909 GO:0009234	P44613
OHDNGLAN_01347	DEG10050159	120	1.19e-06	44.3	DEG1005	hisC	16272418	COG0079E	-	histidinol-phosphate aminotransferase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0004400 GO:0080130 GO:0030170 GO:0000105	P44423
OHDNGLAN_01348	DEG10050162	248	2.1499999999999998e-61	199.0	DEG1005	tyrP-A/tyrP	16272424	COG0814E	-	tyrosine-specific transport protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005887 GO:0015173	P44727
OHDNGLAN_01360	DEG10050116	12	0.0	783.0	DEG1005	hofC	16272252	COG1459NU	-	protein transport protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0009306	P44621
OHDNGLAN_01366	DEG10050117	8	6.310000000000001e-179	486.0	DEG1005	HI0303	16272258	COG1385S	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0008168 GO:0006364	P44627
OHDNGLAN_01369	DEG10050118	6	0.0	601.0	DEG1005	rdgC	16272261	COG2974L	-	recombination associated protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0006310	P44628
OHDNGLAN_01379	DEG10050305	62	6.6e-08	48.9	DEG1005	poxA/genX	161350024	COG2269J	-	lysyl-tRNA synthetase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0016880 GO:0005524 GO:0004824 GO:0006430 GO:0071915	P43826
OHDNGLAN_01379	DEG10050305	67	2.49e-07	47.0	DEG1005	poxA/genX	161350024	COG2269J	-	lysyl-tRNA synthetase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0016880 GO:0005524 GO:0004824 GO:0006430 GO:0071915	P43826
OHDNGLAN_01390	DEG10050119	0	0.0	698.0	DEG1005	HI0329	16272281	COG1509E	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0051539 GO:0016853 GO:0046872	P44641
OHDNGLAN_01396	DEG10050120	1	2.4e-84	236.0	DEG1005	dgkA	16272287	COG0818M	-	diacylglycerol kinase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0005524 GO:0004143 GO:0008654	P44424
OHDNGLAN_01398	DEG10050121	1	6.26e-80	225.0	DEG1005	glnB	16272289	COG0347E	-	nitrogen regulatory protein P-II	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0030234 GO:0000166 GO:0006808 GO:0006355 GO:0006351	P43795
OHDNGLAN_01399	DEG10050122	2	0.0	683.0	DEG1005	HI0338	16272290	COG0628R	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886	P44646
OHDNGLAN_01400	DEG10050452	112	7.7e-11	59.7	DEG1005	mfd	16273176	COG1197LK	-	transcription-repair coupling factor	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005524 GO:0003684 GO:0004386 GO:0006355 GO:0000716	P45128
OHDNGLAN_01403	DEG10050376	101	3.21e-20	77.8	DEG1005	napF	16272975	COG1143C	-	ferredoxin-type protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0051539 GO:0009055 GO:0005506	P44101
OHDNGLAN_01405	DEG10050380	511	1.94e-21	94.4	DEG1005	dmsA	16272979	COG0243C	-	anaerobic dimethyl sulfoxide reductase chain A	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005886 GO:0051539 GO:0009389 GO:0009055 GO:0030151	P45004
OHDNGLAN_01406	DEG10050123	5	0.0	560.0	DEG1005	napG	16272296	COG1145C	-	quinol dehydrogenase periplasmic component	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0051539 GO:0046872 GO:0055114	P44652
OHDNGLAN_01407	DEG10050124	3	0.0	573.0	DEG1005	napH	16272297	COG0348C	-	quinol dehydrogenase membrane component	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0051539 GO:0005506 GO:0055114	P44653
OHDNGLAN_01412	DEG10050317	217	4.95e-15	69.3	DEG1005	rffG	30995408	COG1088M	-	dTDP-glucose 46-dehydratase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0050662 GO:0008460 GO:0019305 GO:0045226 GO:0009103 GO:0009243	P44914
OHDNGLAN_01413	DEG10050125	21	2.09e-155	429.0	DEG1005	HI0352	16272303	-	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	P24324
OHDNGLAN_01414	DEG10050060	129	7.5900000000000005e-31	111.0	DEG1005	afuC/fbpC	16272096	COG3842E	-	ferric transporter ATP-binding subunit	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0043190 GO:0005524 GO:0015408 GO:0055072	P44531
OHDNGLAN_01415	DEG10050126	1	2.72e-175	477.0	DEG1005	HI0355	16272305	COG0600P	-	ABC transporter permease protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0006810	Q57306
OHDNGLAN_01420	DEG10050540	148	1.17e-37	129.0	DEG1005	HI1470	16273374	COG1120PH	-	iron chelatin ABC transporter ATP-binding protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005524 GO:0016887 GO:0006810	Q57399
OHDNGLAN_01421	DEG10050053	100	1.09e-06	43.5	DEG1005	znuA	16272089	COG4531P	-	high-affinity zinc transporter periplasmic component	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0042597 GO:0046872 GO:0006829	P44526
