locus_tag	ftype	length_bp	gene	EC_number	COG	product
OHDNGLAN_00622	mRNA	1587	cstA			
OHDNGLAN_00622	CDS	1587	cstA		COG1966	Peptide transporter CstA
OHDNGLAN_00623	gene	231				
OHDNGLAN_00623	mRNA	231				
OHDNGLAN_00623	CDS	231				hypothetical protein
OHDNGLAN_00624	gene	954	talB			
OHDNGLAN_00624	mRNA	954	talB			
OHDNGLAN_00624	CDS	954	talB	2.2.1.2	COG0176	Transaldolase B
OHDNGLAN_00625	gene	1626	oppA_1			
OHDNGLAN_00625	mRNA	1626	oppA_1			
OHDNGLAN_00625	CDS	1626	oppA_1		COG4166	Periplasmic oligopeptide-binding protein
OHDNGLAN_00626	gene	921	oppB			
OHDNGLAN_00626	mRNA	921	oppB			
OHDNGLAN_00626	CDS	921	oppB		COG0601	Oligopeptide transport system permease protein OppB
OHDNGLAN_00627	gene	936	oppC			
OHDNGLAN_00627	mRNA	936	oppC			
OHDNGLAN_00627	CDS	936	oppC		COG1173	Oligopeptide transport system permease protein OppC
OHDNGLAN_00628	gene	972	oppD			
OHDNGLAN_00628	mRNA	972	oppD			
OHDNGLAN_00628	CDS	972	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
OHDNGLAN_00629	gene	999	oppF			
OHDNGLAN_00629	mRNA	999	oppF			
OHDNGLAN_00629	CDS	999	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
OHDNGLAN_00630	gene	879				
OHDNGLAN_00630	mRNA	879				
OHDNGLAN_00630	CDS	879			COG2990	putative protein
OHDNGLAN_00631	gene	618	engB			
OHDNGLAN_00631	mRNA	618	engB			
OHDNGLAN_00631	CDS	618	engB		COG0218	putative GTP-binding protein EngB
OHDNGLAN_00632	gene	1530	comM			
OHDNGLAN_00632	mRNA	1530	comM			
OHDNGLAN_00632	CDS	1530	comM		COG0606	Competence protein ComM
OHDNGLAN_00633	gene	672	deoC1			
OHDNGLAN_00633	mRNA	672	deoC1			
OHDNGLAN_00633	CDS	672	deoC1	4.1.2.4		Deoxyribose-phosphate aldolase 1
OHDNGLAN_00634	gene	504				
OHDNGLAN_00634	mRNA	504				
OHDNGLAN_00634	CDS	504				Soluble secreted antigen MPT53
OHDNGLAN_00635	gene	927	hldD			
OHDNGLAN_00635	mRNA	927	hldD			
OHDNGLAN_00635	CDS	927	hldD	5.1.3.20	COG0451	ADP-L-glycero-D-manno-heptose-6-epimerase
OHDNGLAN_00636	gene	1482	xylB			
OHDNGLAN_00636	mRNA	1482	xylB			
OHDNGLAN_00636	CDS	1482	xylB	2.7.1.17	COG1070	Xylulose kinase
OHDNGLAN_00637	gene	1320	xylA			
OHDNGLAN_00637	mRNA	1320	xylA			
OHDNGLAN_00637	CDS	1320	xylA	5.3.1.5	COG2115	Xylose isomerase
OHDNGLAN_00638	gene	1173	patB			
OHDNGLAN_00638	mRNA	1173	patB			
OHDNGLAN_00638	CDS	1173	patB	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
OHDNGLAN_00639	gene	1407	mleN			
OHDNGLAN_00639	mRNA	1407	mleN			
OHDNGLAN_00639	CDS	1407	mleN		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
OHDNGLAN_00640	gene	1164	xylR			
OHDNGLAN_00640	mRNA	1164	xylR			
OHDNGLAN_00640	CDS	1164	xylR			Xylose operon regulatory protein
OHDNGLAN_00641	gene	1041	rfaF			
OHDNGLAN_00641	mRNA	1041	rfaF			
OHDNGLAN_00641	CDS	1041	rfaF	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
OHDNGLAN_00642	gene	1224	yjhB			
OHDNGLAN_00642	mRNA	1224	yjhB			
OHDNGLAN_00642	CDS	1224	yjhB			Putative metabolite transport protein YjhB
OHDNGLAN_00643	gene	951	cysK			
OHDNGLAN_00643	mRNA	951	cysK			
OHDNGLAN_00643	CDS	951	cysK	2.5.1.47	COG0031	Cysteine synthase
OHDNGLAN_00644	gene	819	cysZ			
OHDNGLAN_00644	mRNA	819	cysZ			
OHDNGLAN_00644	CDS	819	cysZ		COG2981	Sulfate transporter CysZ
OHDNGLAN_00645	gene	987	zipA			
OHDNGLAN_00645	mRNA	987	zipA			
OHDNGLAN_00645	CDS	987	zipA			Cell division protein ZipA
OHDNGLAN_00646	gene	2013	ligA_2			
OHDNGLAN_00646	mRNA	2013	ligA_2			
OHDNGLAN_00646	CDS	2013	ligA_2	6.5.1.2	COG0272	DNA ligase
OHDNGLAN_00647	gene	300				
OHDNGLAN_00647	mRNA	300				
OHDNGLAN_00647	CDS	300				hypothetical protein
OHDNGLAN_00648	gene	186				
OHDNGLAN_00648	mRNA	186				
OHDNGLAN_00648	CDS	186				hypothetical protein
OHDNGLAN_00649	gene	252				
OHDNGLAN_00649	mRNA	252				
OHDNGLAN_00649	CDS	252				hypothetical protein
OHDNGLAN_00650	gene	918				
OHDNGLAN_00650	mRNA	918				
OHDNGLAN_00650	CDS	918				hypothetical protein
OHDNGLAN_00651	gene	462	ccmH			
OHDNGLAN_00651	mRNA	462	ccmH			
OHDNGLAN_00651	CDS	462	ccmH		COG3088	Cytochrome c-type biogenesis protein CcmH
OHDNGLAN_00652	gene	546	dsbE_1			
OHDNGLAN_00652	mRNA	546	dsbE_1			
OHDNGLAN_00652	CDS	546	dsbE_1		COG0526	Thiol:disulfide interchange protein DsbE
OHDNGLAN_00653	gene	1947	ccmF_1			
OHDNGLAN_00653	mRNA	1947	ccmF_1			
OHDNGLAN_00653	CDS	1947	ccmF_1		COG1138	Cytochrome c-type biogenesis protein CcmF
OHDNGLAN_00654	gene	522	ccmE			
OHDNGLAN_00654	mRNA	522	ccmE			
OHDNGLAN_00654	CDS	522	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
OHDNGLAN_00655	gene	204				
OHDNGLAN_00655	mRNA	204				
OHDNGLAN_00655	CDS	204				hypothetical protein
OHDNGLAN_00656	gene	738	ccmC			
OHDNGLAN_00656	mRNA	738	ccmC			
OHDNGLAN_00656	CDS	738	ccmC		COG0755	Heme exporter protein C
OHDNGLAN_00657	gene	666	ccmB			
OHDNGLAN_00657	mRNA	666	ccmB			
OHDNGLAN_00657	CDS	666	ccmB		COG2386	Heme exporter protein B
OHDNGLAN_00658	gene	639	ccmA			
OHDNGLAN_00658	mRNA	639	ccmA			
OHDNGLAN_00658	CDS	639	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
OHDNGLAN_00659	gene	648	sodA			
OHDNGLAN_00659	mRNA	648	sodA			
OHDNGLAN_00659	CDS	648	sodA	1.15.1.1	COG0605	Superoxide dismutase [Mn]
OHDNGLAN_00660	gene	795	mlaF			
OHDNGLAN_00660	mRNA	795	mlaF			
OHDNGLAN_00660	CDS	795	mlaF	3.6.3.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
OHDNGLAN_00661	gene	786	mlaE			
OHDNGLAN_00661	mRNA	786	mlaE			
OHDNGLAN_00661	CDS	786	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
OHDNGLAN_00662	gene	504	mlaD			
OHDNGLAN_00662	mRNA	504	mlaD			
OHDNGLAN_00662	CDS	504	mlaD		COG1463	Intermembrane phospholipid transport system binding protein MlaD
OHDNGLAN_00663	gene	645	mlaC			
OHDNGLAN_00663	mRNA	645	mlaC			
OHDNGLAN_00663	CDS	645	mlaC		COG2854	Intermembrane phospholipid transport system binding protein MlaC
OHDNGLAN_00664	gene	318				
OHDNGLAN_00664	mRNA	318				
OHDNGLAN_00664	CDS	318				hypothetical protein
OHDNGLAN_00665	gene	258				
OHDNGLAN_00665	mRNA	258				
OHDNGLAN_00665	CDS	258			COG5007	putative protein
OHDNGLAN_00666	gene	1266	murA			
OHDNGLAN_00666	mRNA	1266	murA			
OHDNGLAN_00666	CDS	1266	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
OHDNGLAN_00667	gene	774				
OHDNGLAN_00667	mRNA	774				
OHDNGLAN_00667	CDS	774			COG0834	putative amino-acid ABC transporter-binding protein
OHDNGLAN_00668	gene	717	tcyB			
OHDNGLAN_00668	mRNA	717	tcyB			
OHDNGLAN_00668	CDS	717	tcyB		COG0765	L-cystine transport system permease protein TcyB
OHDNGLAN_00669	gene	768	tcyC			
OHDNGLAN_00669	mRNA	768	tcyC			
OHDNGLAN_00669	CDS	768	tcyC	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
OHDNGLAN_00670	gene	681	pnuC			
OHDNGLAN_00670	mRNA	681	pnuC			
OHDNGLAN_00670	CDS	681	pnuC			Nicotinamide riboside transporter PnuC
OHDNGLAN_00671	gene	1638	pyrG			
OHDNGLAN_00671	mRNA	1638	pyrG			
OHDNGLAN_00671	CDS	1638	pyrG	6.3.4.2	COG0504	CTP synthase
OHDNGLAN_00672	gene	180				
OHDNGLAN_00672	mRNA	180				
OHDNGLAN_00672	CDS	180				hypothetical protein
OHDNGLAN_00673	gene	1566	cydA			
OHDNGLAN_00673	mRNA	1566	cydA			
OHDNGLAN_00673	CDS	1566	cydA	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
OHDNGLAN_00674	gene	1137	cydB			
OHDNGLAN_00674	mRNA	1137	cydB			
OHDNGLAN_00674	CDS	1137	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
OHDNGLAN_00675	gene	99				
OHDNGLAN_00675	mRNA	99				
OHDNGLAN_00675	CDS	99				hypothetical protein
OHDNGLAN_00676	gene	453				
OHDNGLAN_00676	mRNA	453				
OHDNGLAN_00676	CDS	453				hypothetical protein
OHDNGLAN_00677	gene	375				
OHDNGLAN_00677	mRNA	375				
OHDNGLAN_00677	CDS	375				hypothetical protein
OHDNGLAN_00678	gene	3912				
OHDNGLAN_00678	mRNA	3912				
OHDNGLAN_00678	CDS	3912				hypothetical protein
OHDNGLAN_00679	gene	1617	nrfA			
OHDNGLAN_00679	mRNA	1617	nrfA			
OHDNGLAN_00679	CDS	1617	nrfA	1.7.2.2	COG3303	Cytochrome c-552
OHDNGLAN_00680	gene	651	nrfB			
OHDNGLAN_00680	mRNA	651	nrfB			
OHDNGLAN_00680	CDS	651	nrfB			Cytochrome c-type protein NrfB
OHDNGLAN_00681	gene	678	ydhX			
OHDNGLAN_00681	mRNA	678	ydhX			
OHDNGLAN_00681	CDS	678	ydhX		COG0437	putative ferredoxin-like protein YdhX
OHDNGLAN_00682	gene	966				
OHDNGLAN_00682	mRNA	966				
OHDNGLAN_00682	CDS	966				hypothetical protein
OHDNGLAN_00683	gene	714	pyrH			
OHDNGLAN_00683	mRNA	714	pyrH			
OHDNGLAN_00683	CDS	714	pyrH	2.7.4.22	COG0528	Uridylate kinase
OHDNGLAN_00684	gene	1563	opgE_1			
OHDNGLAN_00684	mRNA	1563	opgE_1			
OHDNGLAN_00684	CDS	1563	opgE_1	2.7.-.-	COG2194	Phosphoethanolamine transferase OpgE
OHDNGLAN_00685	gene	447	fabZ			
OHDNGLAN_00685	mRNA	447	fabZ			
OHDNGLAN_00685	CDS	447	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
OHDNGLAN_00686	gene	789	lpxA			
OHDNGLAN_00686	mRNA	789	lpxA			
OHDNGLAN_00686	CDS	789	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
OHDNGLAN_00687	gene	1173	lpxB			
OHDNGLAN_00687	mRNA	1173	lpxB			
OHDNGLAN_00687	CDS	1173	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
OHDNGLAN_00688	gene	594	rnhB			
OHDNGLAN_00688	mRNA	594	rnhB			
OHDNGLAN_00688	CDS	594	rnhB	3.1.26.4	COG0164	Ribonuclease HII
OHDNGLAN_00689	gene	2136				
OHDNGLAN_00689	mRNA	2136				
OHDNGLAN_00689	CDS	2136				hypothetical protein
OHDNGLAN_00690	gene	2775				
OHDNGLAN_00690	mRNA	2775				
OHDNGLAN_00690	CDS	2775				hypothetical protein
OHDNGLAN_00691	gene	342				
OHDNGLAN_00691	mRNA	342				
OHDNGLAN_00691	CDS	342				hypothetical protein
OHDNGLAN_00692	gene	897	mtrA			
OHDNGLAN_00692	mRNA	897	mtrA			
OHDNGLAN_00692	CDS	897	mtrA			HTH-type transcriptional regulator MtrA
OHDNGLAN_00693	gene	1845	btuD_2			
OHDNGLAN_00693	mRNA	1845	btuD_2			
OHDNGLAN_00693	CDS	1845	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
OHDNGLAN_00694	gene	279				
OHDNGLAN_00694	mRNA	279				
OHDNGLAN_00694	CDS	279				hypothetical protein
OHDNGLAN_00695	gene	363				
OHDNGLAN_00695	mRNA	363				
OHDNGLAN_00695	CDS	363				hypothetical protein
OHDNGLAN_00696	gene	1110				
OHDNGLAN_00696	mRNA	1110				
OHDNGLAN_00696	CDS	1110			COG1305	putative protein
OHDNGLAN_00697	gene	2421	dmsA			
OHDNGLAN_00697	mRNA	2421	dmsA			
OHDNGLAN_00697	CDS	2421	dmsA	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
OHDNGLAN_00698	gene	369	dmsB_1			
OHDNGLAN_00698	mRNA	369	dmsB_1			
OHDNGLAN_00698	CDS	369	dmsB_1		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
OHDNGLAN_00699	gene	252	dmsB_2			
OHDNGLAN_00699	mRNA	252	dmsB_2			
OHDNGLAN_00699	CDS	252	dmsB_2		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
OHDNGLAN_00700	gene	840	dmsC			
OHDNGLAN_00700	mRNA	840	dmsC			
OHDNGLAN_00700	CDS	840	dmsC		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
OHDNGLAN_00701	gene	612	dmsD			
OHDNGLAN_00701	mRNA	612	dmsD			
OHDNGLAN_00701	CDS	612	dmsD		COG3381	Tat proofreading chaperone DmsD
OHDNGLAN_00702	gene	501	napF_1			
OHDNGLAN_00702	mRNA	501	napF_1			
OHDNGLAN_00702	CDS	501	napF_1		COG1145	Ferredoxin-type protein NapF
OHDNGLAN_00703	gene	420	metH_1			
OHDNGLAN_00703	mRNA	420	metH_1			
OHDNGLAN_00703	CDS	420	metH_1	2.1.1.13	COG0646	Methionine synthase
OHDNGLAN_00704	gene	1449	metH_2			
OHDNGLAN_00704	mRNA	1449	metH_2			
OHDNGLAN_00704	CDS	1449	metH_2	2.1.1.13	COG0646	Methionine synthase
OHDNGLAN_00705	gene	1995				
OHDNGLAN_00705	mRNA	1995				
OHDNGLAN_00705	CDS	1995				hypothetical protein
OHDNGLAN_00706	gene	1191				
OHDNGLAN_00706	mRNA	1191				
OHDNGLAN_00706	CDS	1191				hypothetical protein
OHDNGLAN_00707	gene	885	yafJ			
OHDNGLAN_00707	mRNA	885	yafJ			
OHDNGLAN_00707	CDS	885	yafJ	2.4.2.-	COG0121	Putative glutamine amidotransferase YafJ
OHDNGLAN_00708	gene	549				
OHDNGLAN_00708	mRNA	549				
OHDNGLAN_00708	CDS	549				hypothetical protein
OHDNGLAN_00709	gene	948	corA			
OHDNGLAN_00709	mRNA	948	corA			
OHDNGLAN_00709	CDS	948	corA		COG0598	Magnesium transport protein CorA
OHDNGLAN_00710	gene	492				
OHDNGLAN_00710	mRNA	492				
OHDNGLAN_00710	CDS	492				hypothetical protein
OHDNGLAN_00711	gene	945	serB			
OHDNGLAN_00711	mRNA	945	serB			
OHDNGLAN_00711	CDS	945	serB	3.1.3.3	COG0560	Phosphoserine phosphatase
OHDNGLAN_00712	gene	1998	tktA			
OHDNGLAN_00712	mRNA	1998	tktA			
OHDNGLAN_00712	CDS	1998	tktA	2.2.1.1	COG0021	Transketolase 1
OHDNGLAN_00713	gene	1002	bioB			
OHDNGLAN_00713	mRNA	1002	bioB			
OHDNGLAN_00713	CDS	1002	bioB	2.8.1.6	COG0502	Biotin synthase
OHDNGLAN_00714	gene	648	thiQ			
OHDNGLAN_00714	mRNA	648	thiQ			
OHDNGLAN_00714	CDS	648	thiQ	3.6.3.-	COG3840	Thiamine import ATP-binding protein ThiQ
OHDNGLAN_00715	gene	1617				
OHDNGLAN_00715	mRNA	1617				
OHDNGLAN_00715	CDS	1617				hypothetical protein
OHDNGLAN_00716	gene	999	thiB			
OHDNGLAN_00716	mRNA	999	thiB			
OHDNGLAN_00716	CDS	999	thiB		COG4143	Thiamine-binding periplasmic protein
OHDNGLAN_00717	gene	348				
OHDNGLAN_00717	mRNA	348				
OHDNGLAN_00717	CDS	348			COG1555	putative protein
OHDNGLAN_00718	gene	945	ispH			
OHDNGLAN_00718	mRNA	945	ispH			
OHDNGLAN_00718	CDS	945	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
OHDNGLAN_00719	gene	516	lspA			
OHDNGLAN_00719	mRNA	516	lspA			
OHDNGLAN_00719	CDS	516	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
OHDNGLAN_00720	gene	1560	opgE_2			
OHDNGLAN_00720	mRNA	1560	opgE_2			
OHDNGLAN_00720	CDS	1560	opgE_2	2.7.-.-	COG2194	Phosphoethanolamine transferase OpgE
OHDNGLAN_00721	gene	1869	ppiD			
OHDNGLAN_00721	mRNA	1869	ppiD			
OHDNGLAN_00721	CDS	1869	ppiD	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase D
OHDNGLAN_00722	gene	1359	mnmE			
OHDNGLAN_00722	mRNA	1359	mnmE			
OHDNGLAN_00722	CDS	1359	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
OHDNGLAN_00723	gene	1626	yidC			
OHDNGLAN_00723	mRNA	1626	yidC			
OHDNGLAN_00723	CDS	1626	yidC			Membrane protein insertase YidC
OHDNGLAN_00724	gene	261	yidD			
OHDNGLAN_00724	mRNA	261	yidD			
OHDNGLAN_00724	CDS	261	yidD		COG0759	Putative membrane protein insertion efficiency factor
OHDNGLAN_00725	gene	360	rnpA			
OHDNGLAN_00725	mRNA	360	rnpA			
OHDNGLAN_00725	CDS	360	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
OHDNGLAN_00726	gene	135	rpmH			
OHDNGLAN_00726	mRNA	135	rpmH			
OHDNGLAN_00726	CDS	135	rpmH			50S ribosomal protein L34
OHDNGLAN_00727	gene	1446				
OHDNGLAN_00727	mRNA	1446				
OHDNGLAN_00727	CDS	1446				TPR repeat-containing protein
OHDNGLAN_00728	gene	1908	tbpB			
OHDNGLAN_00728	mRNA	1908	tbpB			
OHDNGLAN_00728	CDS	1908	tbpB			Transferrin-binding protein 2
OHDNGLAN_00729	gene	2730	tbp1			
OHDNGLAN_00729	mRNA	2730	tbp1			
OHDNGLAN_00729	CDS	2730	tbp1			Transferrin-binding protein 1
OHDNGLAN_00730	gene	1365	dnaA			
OHDNGLAN_00730	mRNA	1365	dnaA			
OHDNGLAN_00730	CDS	1365	dnaA		COG0593	Chromosomal replication initiator protein DnaA
OHDNGLAN_00731	gene	1101	dnaN			
OHDNGLAN_00731	mRNA	1101	dnaN			
OHDNGLAN_00731	CDS	1101	dnaN		COG0592	Beta sliding clamp
OHDNGLAN_00732	gene	1080	recF			
OHDNGLAN_00732	mRNA	1080	recF			
OHDNGLAN_00732	CDS	1080	recF		COG1195	DNA replication and repair protein RecF
OHDNGLAN_00733	gene	5685				
OHDNGLAN_00733	mRNA	5685				
OHDNGLAN_00733	CDS	5685				hypothetical protein
OHDNGLAN_00734	gene	603	leuD1			
OHDNGLAN_00734	mRNA	603	leuD1			
OHDNGLAN_00734	CDS	603	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
OHDNGLAN_00735	gene	1410	leuC			
OHDNGLAN_00735	mRNA	1410	leuC			
OHDNGLAN_00735	CDS	1410	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
OHDNGLAN_00736	gene	1077	leuB			
OHDNGLAN_00736	mRNA	1077	leuB			
OHDNGLAN_00736	CDS	1077	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
OHDNGLAN_00737	gene	1548	leuA			
OHDNGLAN_00737	mRNA	1548	leuA			
OHDNGLAN_00737	CDS	1548	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
OHDNGLAN_00738	gene	1122				
OHDNGLAN_00738	mRNA	1122				
OHDNGLAN_00738	CDS	1122				hypothetical protein
OHDNGLAN_00739	gene	777	yaaA			
OHDNGLAN_00739	mRNA	777	yaaA			
OHDNGLAN_00739	CDS	777	yaaA		COG3022	Peroxide stress resistance protein YaaA
OHDNGLAN_00740	gene	633				
OHDNGLAN_00740	mRNA	633				
OHDNGLAN_00740	CDS	633				hypothetical protein
OHDNGLAN_00741	gene	966	pfkA			
OHDNGLAN_00741	mRNA	966	pfkA			
OHDNGLAN_00741	CDS	966	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase isozyme 1
OHDNGLAN_00742	gene	486	smpB			
OHDNGLAN_00742	mRNA	486	smpB			
OHDNGLAN_00742	CDS	486	smpB		COG0691	SsrA-binding protein
OHDNGLAN_00743	gene	300	fis			
OHDNGLAN_00743	mRNA	300	fis			
OHDNGLAN_00743	CDS	300	fis		COG2901	DNA-binding protein Fis
OHDNGLAN_00744	gene	1062	dusB			
OHDNGLAN_00744	mRNA	1062	dusB			
OHDNGLAN_00744	CDS	1062	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
OHDNGLAN_00745	gene	888	prmA			
OHDNGLAN_00745	mRNA	888	prmA			
OHDNGLAN_00745	CDS	888	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
OHDNGLAN_00746	gene	576				
OHDNGLAN_00746	mRNA	576				
OHDNGLAN_00746	CDS	576		2.7.7.-	COG2184	Protein adenylyltransferase NmFic
OHDNGLAN_00747	gene	873				
OHDNGLAN_00747	mRNA	873				
OHDNGLAN_00747	CDS	873				hypothetical protein
OHDNGLAN_00748	gene	1455	panF			
OHDNGLAN_00748	mRNA	1455	panF			
OHDNGLAN_00748	CDS	1455	panF		COG4145	Sodium/pantothenate symporter
OHDNGLAN_00749	gene	258	yhdT			
OHDNGLAN_00749	mRNA	258	yhdT			
OHDNGLAN_00749	CDS	258	yhdT		COG3924	putative membrane protein YhdT
OHDNGLAN_00750	gene	1347	accC			
OHDNGLAN_00750	mRNA	1347	accC			
OHDNGLAN_00750	CDS	1347	accC	6.3.4.14	COG0439	Biotin carboxylase
OHDNGLAN_00751	gene	468	accB			
OHDNGLAN_00751	mRNA	468	accB			
OHDNGLAN_00751	CDS	468	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
OHDNGLAN_00752	gene	450	aroQ			
OHDNGLAN_00752	mRNA	450	aroQ			
OHDNGLAN_00752	CDS	450	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
OHDNGLAN_00753	gene	990	menC			
OHDNGLAN_00753	mRNA	990	menC			
OHDNGLAN_00753	CDS	990	menC	4.2.1.113	COG1441	o-succinylbenzoate synthase
OHDNGLAN_00754	gene	858	menB			
OHDNGLAN_00754	mRNA	858	menB			
OHDNGLAN_00754	CDS	858	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
OHDNGLAN_00755	gene	567				
OHDNGLAN_00755	mRNA	567				
OHDNGLAN_00755	CDS	567				hypothetical protein
OHDNGLAN_00756	gene	264	rpsT			
OHDNGLAN_00756	mRNA	264	rpsT			
OHDNGLAN_00756	CDS	264	rpsT		COG0268	30S ribosomal protein S20
OHDNGLAN_00757	gene	1533	murJ			
OHDNGLAN_00757	mRNA	1533	murJ			
OHDNGLAN_00757	CDS	1533	murJ		COG0728	putative lipid II flippase MurJ
OHDNGLAN_00758	gene	927	ribF			
OHDNGLAN_00758	mRNA	927	ribF			
OHDNGLAN_00758	CDS	927	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
OHDNGLAN_00759	gene	2826	ileS			
OHDNGLAN_00759	mRNA	2826	ileS			
OHDNGLAN_00759	CDS	2826	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
OHDNGLAN_00760	gene	393				
OHDNGLAN_00760	mRNA	393				
OHDNGLAN_00760	CDS	393		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
OHDNGLAN_00761	gene	318				
OHDNGLAN_00761	mRNA	318				
OHDNGLAN_00761	CDS	318				hypothetical protein
OHDNGLAN_00762	gene	1056	nagZ			
OHDNGLAN_00762	mRNA	1056	nagZ			
OHDNGLAN_00762	CDS	1056	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
OHDNGLAN_00763	gene	1176	rlmC			
OHDNGLAN_00763	mRNA	1176	rlmC			
OHDNGLAN_00763	CDS	1176	rlmC	2.1.1.189	COG2265	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
OHDNGLAN_00764	gene	675	crp_1			
OHDNGLAN_00764	mRNA	675	crp_1			
OHDNGLAN_00764	CDS	675	crp_1		COG0664	cAMP-activated global transcriptional regulator CRP
OHDNGLAN_00765	gene	252				
OHDNGLAN_00765	mRNA	252				
OHDNGLAN_00765	CDS	252				hypothetical protein
OHDNGLAN_00766	gene	657	slmA			
OHDNGLAN_00766	mRNA	657	slmA			
OHDNGLAN_00766	CDS	657	slmA		COG1309	Nucleoid occlusion factor SlmA
OHDNGLAN_00767	gene	456	dut			
OHDNGLAN_00767	mRNA	456	dut			
OHDNGLAN_00767	CDS	456	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
OHDNGLAN_00768	gene	1203	coaBC			
OHDNGLAN_00768	mRNA	1203	coaBC			
OHDNGLAN_00768	CDS	1203	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
OHDNGLAN_00769	gene	666				
OHDNGLAN_00769	mRNA	666				
OHDNGLAN_00769	CDS	666				hypothetical protein
OHDNGLAN_00770	gene	237	rpmB			
OHDNGLAN_00770	mRNA	237	rpmB			
OHDNGLAN_00770	CDS	237	rpmB		COG0227	50S ribosomal protein L28
OHDNGLAN_00771	gene	171	rpmG			
OHDNGLAN_00771	mRNA	171	rpmG			
OHDNGLAN_00771	CDS	171	rpmG		COG0267	50S ribosomal protein L33
OHDNGLAN_00772	gene	1365	dat			
OHDNGLAN_00772	mRNA	1365	dat			
OHDNGLAN_00772	CDS	1365	dat	2.6.1.76	COG0160	Diaminobutyrate--2-oxoglutarate aminotransferase
OHDNGLAN_00773	gene	234	vapB2			
OHDNGLAN_00773	mRNA	234	vapB2			
OHDNGLAN_00773	CDS	234	vapB2			Antitoxin VapB2
OHDNGLAN_00774	gene	399	vapC			
OHDNGLAN_00774	mRNA	399	vapC			
OHDNGLAN_00774	CDS	399	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
OHDNGLAN_00775	gene	1536	ddc			
OHDNGLAN_00775	mRNA	1536	ddc			
OHDNGLAN_00775	CDS	1536	ddc	4.1.1.86	COG0076	L-2,4-diaminobutyrate decarboxylase
OHDNGLAN_00776	gene	816	mutM			
OHDNGLAN_00776	mRNA	816	mutM			
OHDNGLAN_00776	CDS	816	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
OHDNGLAN_00777	gene	1020	degS			
OHDNGLAN_00777	mRNA	1020	degS			
OHDNGLAN_00777	CDS	1020	degS	3.4.21.107	COG0265	Serine endoprotease DegS
OHDNGLAN_00778	gene	1119	ribD			
OHDNGLAN_00778	mRNA	1119	ribD			
OHDNGLAN_00778	CDS	1119	ribD		COG0117	Riboflavin biosynthesis protein RibD
OHDNGLAN_00779	gene	450	nrdR			
